index,id,genres
2646,ts81596,"['war', 'drama', 'thriller']"
2647,tm464542,['drama']
2648,tm445456,"['thriller', 'drama', 'family']"
2649,tm481188,"['romance', 'drama', 'comedy']"
2650,tm309903,"['fantasy', 'horror', 'animation', 'comedy', 'family', 'european']"
2651,tm424888,"['documentation', 'crime', 'thriller']"
2652,tm317491,"['thriller', 'action', 'crime']"
2653,tm355666,['documentation']
2654,ts74959,"['reality', 'comedy']"
2655,tm331117,"['thriller', 'crime', 'european']"
2656,tm409494,['comedy']
2657,tm348392,"['documentation', 'drama', 'family', 'european']"
2658,tm375007,['documentation']
2659,tm411467,"['comedy', 'european']"
2660,tm416620,"['thriller', 'drama', 'music', 'european']"
2661,ts81485,['family']
2662,ts82445,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']"
2663,tm357272,"['documentation', 'music']"
2664,ts78099,['documentation']
2665,tm446987,['comedy']
2666,tm307551,['comedy']
2667,tm349752,['documentation']
2668,ts85183,"['documentation', 'reality']"
2669,ts84484,"['reality', 'music']"
2670,tm359658,"['horror', 'thriller', 'animation', 'drama', 'fantasy', 'european']"
2671,tm311898,"['crime', 'drama', 'thriller']"
2672,tm421748,"['drama', 'comedy']"
2673,tm429174,"['drama', 'history', 'thriller', 'action', 'crime', 'european']"
2674,ts83045,"['comedy', 'drama', 'music', 'romance']"
2675,tm361770,['comedy']
2676,tm375547,"['comedy', 'european']"
2677,ts78707,['comedy']
2678,ts76245,['documentation']
2679,tm279585,"['drama', 'comedy', 'crime']"
2680,tm307774,"['romance', 'action', 'comedy']"
2681,tm411503,['comedy']
2682,tm363329,['romance']
2683,tm326704,"['drama', 'history', 'action']"
2684,tm359030,"['scifi', 'family']"
2685,tm327652,"['drama', 'music']"
2686,tm321628,"['drama', 'family', 'action', 'thriller']"
2687,tm348175,['comedy']
2688,tm416458,"['comedy', 'drama']"
2689,tm352865,"['comedy', 'documentation']"
2690,ts79086,['drama']
2691,tm437159,"['documentation', 'crime', 'history', 'music']"
2692,tm446206,"['family', 'animation']"
2693,tm324278,"['documentation', 'music']"
2694,tm348845,['comedy']
2695,tm353627,['comedy']
2696,ts84200,"['comedy', 'family']"
2697,ts82500,['animation']
2698,tm439854,"['drama', 'crime', 'thriller']"
2699,tm299396,"['thriller', 'crime', 'drama', 'action', 'european']"
2700,tm300447,"['comedy', 'documentation']"
2701,ts82192,['comedy']
2702,tm306631,['comedy']
2703,tm440255,"['crime', 'thriller', 'action', 'european']"
2704,tm414595,['documentation']
2705,tm353247,"['drama', 'romance', 'comedy']"
2706,tm426983,"['drama', 'european']"
2707,ts82323,"['drama', 'family', 'scifi']"
2708,tm355941,['drama']
2709,tm411313,"['drama', 'european']"
2710,tm372610,['documentation']
2711,ts55533,"['animation', 'comedy', 'fantasy']"
2712,ts76949,['comedy']
2713,tm307843,"['action', 'drama', 'comedy', 'thriller']"
2714,tm365670,['documentation']
2715,ts82843,"['reality', 'comedy', 'horror']"
2716,tm376903,"['drama', 'comedy']"
2717,tm358609,"['thriller', 'drama', 'european']"
2718,ts75887,"['documentation', 'european']"
2719,tm376421,['action']
2720,tm233360,['drama']
2721,tm319310,"['romance', 'drama', 'action']"
2722,tm283559,"['drama', 'comedy', 'romance', 'european']"
2723,tm447328,"['music', 'documentation']"
2724,tm233345,['drama']
2725,tm283322,"['drama', 'thriller', 'action']"
2726,tm358813,['comedy']
2727,ts90941,"['comedy', 'family']"
2728,tm429186,"['drama', 'european']"
2729,tm371619,"['thriller', 'horror']"
2730,tm287041,"['action', 'comedy']"
2731,tm424162,"['horror', 'comedy']"
2732,tm538868,['drama']
2733,tm423761,['comedy']
2734,tm324041,['documentation']
2735,tm409456,['drama']
2736,tm372662,"['romance', 'thriller', 'action', 'drama', 'european']"
2737,tm428597,['documentation']
2738,tm476960,['documentation']
2739,tm372486,"['drama', 'comedy', 'european']"
2740,tm370440,"['western', 'fantasy', 'music']"
2741,tm324204,"['comedy', 'fantasy', 'animation', 'family']"
2742,tm348467,['drama']
2743,tm324806,['documentation']
2744,tm373873,['documentation']
2745,tm414447,"['drama', 'comedy', 'romance']"
2746,tm324588,"['comedy', 'documentation']"
2747,tm413418,"['drama', 'comedy', 'animation']"
2748,tm348919,['documentation']
2749,tm445255,"['romance', 'drama']"
2750,tm367264,"['drama', 'history', 'european']"
2751,tm423950,"['horror', 'thriller']"
2752,tm351720,"['thriller', 'drama', 'european']"
2753,tm324042,['documentation']
2754,tm350116,['drama']
2755,tm835357,['documentation']
2756,tm447750,"['animation', 'comedy']"
2757,tm314939,"['drama', 'thriller']"
2758,tm418894,['comedy']
2759,tm279017,"['comedy', 'music', 'romance']"
2760,tm558730,['family']
2761,tm344995,"['documentation', 'history']"
2762,tm426117,"['drama', 'european']"
2763,ts84644,['reality']
2764,ts83925,"['documentation', 'sport']"
2765,tm372969,"['romance', 'comedy']"
2766,ts83820,"['drama', 'crime']"
2767,tm300440,"['horror', 'comedy', 'european']"
2768,ts55484,"['drama', 'comedy', 'fantasy', 'romance']"
2769,ts81856,['comedy']
2770,ts76771,"['action', 'comedy', 'scifi', 'animation']"
2771,tm299730,"['thriller', 'scifi']"
2772,ts84179,['reality']
2773,ts79585,"['family', 'animation', 'action', 'comedy']"
2774,tm351201,['comedy']
2775,tm408871,"['comedy', 'european']"
2776,ts222363,[]
2777,ts75750,"['comedy', 'romance']"
2778,ts76540,"['animation', 'comedy']"
2779,tm362264,['drama']
2780,tm412489,['drama']
2781,tm361588,"['animation', 'comedy']"
2782,tm307767,"['action', 'thriller']"
2783,tm314272,"['romance', 'comedy']"
2784,tm364206,['documentation']
2785,tm413082,['documentation']
2786,ts84555,"['action', 'crime']"
2787,tm446424,"['romance', 'drama']"
2788,tm327219,['comedy']
2789,tm424898,['drama']
2790,tm316658,"['drama', 'comedy']"
2791,ts86067,['reality']
2792,tm349656,"['drama', 'thriller', 'crime', 'european']"
2793,tm372061,"['comedy', 'drama', 'family', 'sport']"
2794,tm416121,"['comedy', 'horror', 'family']"
2795,tm350971,"['drama', 'thriller', 'history']"
2796,tm445153,"['comedy', 'drama']"
2797,tm995893,['documentation']
2798,ts82085,['reality']
2799,tm438994,"['romance', 'comedy', 'drama', 'fantasy']"
2800,tm428453,"['crime', 'drama', 'scifi']"
2801,tm360618,['documentation']
2802,ts229123,['action']
2803,ts83204,['reality']
2804,tm363003,['documentation']
2805,ts83429,"['comedy', 'drama', 'family']"
2806,ts83663,['drama']
2807,ts75491,['documentation']
2808,ts82564,"['drama', 'comedy']"
2809,tm295558,['documentation']
2810,tm440946,"['romance', 'drama']"
2811,ts83430,"['drama', 'crime', 'comedy']"
2812,tm463827,"['thriller', 'horror']"
2813,tm414746,['comedy']
2814,tm432327,['drama']
2815,tm356684,"['drama', 'horror', 'thriller', 'animation', 'european']"
2816,tm275437,"['crime', 'thriller', 'drama', 'romance']"
2817,ts80859,"['drama', 'romance']"
2818,tm492277,['documentation']
2819,tm431928,"['comedy', 'drama', 'family']"
2820,tm407318,['comedy']
2821,tm408892,"['thriller', 'european']"
2822,ts75357,"['scifi', 'animation', 'fantasy']"
2823,tm320785,['documentation']
2824,tm1068348,['thriller']
2825,tm430426,"['thriller', 'action', 'crime']"
2826,tm362121,"['drama', 'horror', 'thriller', 'european']"
2827,tm320144,"['fantasy', 'drama']"
2828,ts84330,"['drama', 'comedy']"
2829,ts79707,['drama']
2830,tm318492,['comedy']
2831,tm434883,"['romance', 'drama']"
2832,ts93947,"['comedy', 'drama']"
2833,tm374226,['comedy']
2834,tm337040,"['comedy', 'documentation']"
2835,tm446574,"['comedy', 'romance']"
2836,ts82631,"['crime', 'action']"
2837,tm323907,['documentation']
2838,tm316923,"['drama', 'family', 'history', 'european']"
2839,tm348386,"['documentation', 'sport', 'war']"
2840,ts81827,['animation']
2841,tm315865,['documentation']
2842,tm285329,['comedy']
2843,tm363181,"['documentation', 'comedy', 'romance']"
2844,tm325433,['comedy']
2845,tm326773,"['drama', 'european']"
2846,ts83025,['documentation']
2847,tm407730,"['horror', 'thriller', 'comedy']"
2848,tm370430,['documentation']
2849,ts84167,"['drama', 'romance', 'crime']"
2850,tm309115,"['thriller', 'action', 'drama']"
2851,tm436266,"['drama', 'action', 'documentation']"
2852,tm428483,['romance']
2853,tm416341,"['drama', 'action']"
2854,tm411257,['comedy']
2855,tm451171,"['thriller', 'drama', 'romance']"
2856,tm435487,"['horror', 'comedy', 'drama', 'thriller']"
2857,tm327951,"['thriller', 'horror']"
2858,tm417111,['comedy']
2859,ts81886,"['comedy', 'music']"
2860,tm425748,"['comedy', 'romance']"
2861,tm430057,"['documentation', 'european']"
2862,tm353875,"['comedy', 'drama']"
2863,tm313472,"['thriller', 'crime', 'drama', 'european']"
2864,tm430496,['comedy']
2865,ts77219,"['drama', 'family', 'music', 'comedy']"
2866,tm444043,"['drama', 'romance', 'comedy']"
2867,tm374656,"['documentation', 'drama']"
2868,ts82550,['reality']
2869,tm317274,"['romance', 'comedy', 'drama']"
2870,ts80445,['comedy']
2871,tm366025,"['comedy', 'european']"
2872,tm321149,"['animation', 'family']"
2873,tm299771,"['comedy', 'european']"
2874,tm369433,"['drama', 'romance', 'thriller', 'fantasy', 'horror', 'scifi']"
2875,tm313424,"['comedy', 'drama']"
2876,tm352705,['comedy']
2877,tm328052,"['drama', 'sport', 'european']"
2878,ts75320,"['drama', 'comedy']"
2879,tm351171,['comedy']
2880,tm326270,"['comedy', 'documentation']"
2881,tm851055,['drama']
2882,tm429567,['comedy']
2883,tm336227,"['romance', 'comedy', 'drama']"
2884,ts57913,"['drama', 'romance']"
2885,tm285712,['comedy']
2886,tm415245,"['drama', 'crime']"
2887,tm322200,"['comedy', 'scifi', 'action', 'european']"
2888,tm407349,['documentation']
2889,tm430090,"['crime', 'action', 'drama']"
2890,tm360945,"['drama', 'sport']"
2891,tm299790,['comedy']
2892,ts82887,"['comedy', 'drama']"
2893,tm361505,"['family', 'fantasy', 'comedy']"
2894,tm345767,"['horror', 'fantasy', 'drama', 'european']"
2895,tm294696,['comedy']
2896,tm363088,['comedy']
2897,tm319512,"['drama', 'music', 'romance', 'european']"
2898,tm432313,"['thriller', 'romance']"
2899,tm413129,"['history', 'action', 'war']"
2900,tm316744,['comedy']
2901,tm412515,"['documentation', 'european']"
2902,tm443283,"['music', 'documentation']"
2903,tm420311,"['romance', 'comedy', 'music']"
2904,tm449860,"['drama', 'crime']"
2905,ts77011,"['drama', 'comedy', 'romance']"
2906,tm314677,['drama']
2907,tm434179,"['documentation', 'history', 'european']"
2908,tm415938,['drama']
2909,tm351688,"['comedy', 'documentation']"
2910,tm444257,[]
2911,tm444907,['drama']
2912,tm275004,"['crime', 'action', 'comedy']"
2913,tm421335,['comedy']
2914,tm819641,['drama']
2915,tm326089,"['drama', 'comedy', 'romance']"
2916,tm431760,"['action', 'drama']"
2917,tm461349,['documentation']
2918,tm435144,['documentation']
2919,tm444564,"['thriller', 'comedy', 'romance']"
2920,tm409376,"['drama', 'thriller', 'crime']"
2921,tm436171,"['drama', 'music']"
2922,tm430748,"['thriller', 'action', 'drama', 'romance']"
2923,tm443073,['documentation']
2924,ts81632,"['horror', 'drama']"
2925,ts83710,['documentation']
2926,tm356666,"['comedy', 'documentation']"
2927,ts265844,[]
2928,ts78757,['comedy']
2929,tm422359,"['thriller', 'horror']"
2930,tm431275,"['drama', 'thriller', 'crime', 'documentation', 'european']"
2931,tm352951,"['thriller', 'crime']"
2932,tm362047,['comedy']
2933,tm323300,['documentation']
2934,tm357708,"['comedy', 'fantasy']"
2935,tm444821,"['comedy', 'european']"
2936,tm351505,['documentation']
2937,tm408257,['comedy']
2938,ts272185,"['animation', 'comedy']"
2939,ts53166,"['comedy', 'family']"
2940,tm435333,"['comedy', 'drama']"
2941,tm411856,['comedy']
2942,tm358188,['comedy']
2943,tm684591,"['comedy', 'sport']"
2944,ts57281,"['animation', 'comedy', 'family', 'fantasy']"
2945,tm345225,"['thriller', 'crime']"
2946,tm443537,['drama']
2947,tm311902,['comedy']
2948,tm364417,"['drama', 'comedy']"
2949,tm368350,"['fantasy', 'drama', 'european']"
2950,tm434126,['comedy']
2951,tm361312,"['fantasy', 'comedy', 'family']"
2952,ts317239,['reality']
2953,ts87591,"['drama', 'crime']"
2954,tm431081,"['drama', 'comedy']"
2955,tm420800,"['romance', 'comedy', 'drama', 'european']"
2956,ts80692,['reality']
2957,ts113031,['reality']
2958,ts75138,['drama']
2959,tm373134,['comedy']
2960,tm348191,"['drama', 'comedy', 'romance']"
2961,tm375091,"['comedy', 'documentation']"
2962,ts55576,"['comedy', 'sport', 'animation', 'action', 'family']"
2963,tm307383,"['documentation', 'european']"
2964,tm469399,"['drama', 'romance']"
2965,tm347060,['comedy']
2966,ts76646,"['action', 'comedy']"
2967,ts81857,"['comedy', 'drama']"
2968,tm430660,['horror']
2969,tm430059,"['drama', 'comedy', 'romance']"
2970,ts101883,['documentation']
2971,tm324753,['comedy']
2972,tm314138,"['comedy', 'documentation']"
2973,tm327619,['comedy']
2974,tm244473,"['comedy', 'drama', 'european']"
2975,ts84985,['animation']
2976,tm371622,['comedy']
2977,tm464947,"['comedy', 'drama']"
2978,tm442354,['drama']
2979,tm439678,"['romance', 'drama', 'music', 'comedy']"
2980,tm446558,['comedy']
2981,tm366383,['comedy']
2982,tm414340,['comedy']
2983,tm197806,"['drama', 'comedy']"
2984,tm361161,"['fantasy', 'comedy', 'family', 'scifi', 'animation']"
2985,ts86302,"['comedy', 'drama']"
2986,tm431169,"['documentation', 'sport']"
2987,tm344562,"['drama', 'romance']"
2988,tm363878,"['thriller', 'action', 'drama']"
2989,ts84038,['reality']
2990,tm426238,"['drama', 'romance', 'action']"
2991,ts74805,[]
2992,tm518107,['drama']
2993,ts255677,['comedy']
2994,tm404449,['documentation']
2995,tm323602,"['drama', 'comedy', 'european']"
2996,tm438250,"['comedy', 'sport']"
2997,tm351181,"['drama', 'comedy']"
2998,ts82591,[]
2999,tm374395,"['thriller', 'action', 'crime', 'drama']"
3000,tm360763,"['drama', 'romance']"
3001,tm423802,['comedy']
3002,tm442805,['comedy']
3003,tm345960,['comedy']
3004,tm319127,['comedy']
3005,tm430666,"['horror', 'comedy']"
3006,tm431214,"['scifi', 'action', 'comedy']"
3007,tm369315,"['thriller', 'drama']"
3008,tm408781,"['drama', 'comedy', 'crime', 'romance', 'action']"
3009,tm361633,['comedy']
3010,tm327636,"['comedy', 'documentation']"
3011,ts119220,['documentation']
3012,tm349418,"['comedy', 'romance']"
3013,ts85250,"['fantasy', 'animation', 'action']"
3014,tm153164,['thriller']
3015,tm428982,['thriller']
3016,ts56251,"['scifi', 'animation', 'action', 'drama']"
3017,tm447263,['fantasy']
3018,tm346398,"['comedy', 'documentation']"
3019,ts106612,['reality']
3020,tm305227,['comedy']
3021,tm446104,"['fantasy', 'comedy']"
3022,tm459024,"['documentation', 'european']"
3023,tm373864,['comedy']
3024,tm306680,"['comedy', 'european']"
3025,tm286520,['comedy']
3026,tm447261,"['comedy', 'drama', 'family']"
3027,tm307698,"['romance', 'drama']"
3028,tm244277,"['comedy', 'action', 'romance', 'family', 'drama']"
3029,tm376844,['comedy']
3030,tm814861,['drama']
3031,tm352642,"['comedy', 'drama']"
3032,tm346390,['comedy']
3033,tm313118,"['comedy', 'romance']"
3034,tm423315,['documentation']
3035,tm417488,['comedy']
3036,tm1073482,[]
3037,tm353791,"['drama', 'comedy']"
3038,tm444576,"['family', 'comedy']"
3039,tm434776,"['comedy', 'documentation']"
3040,tm445258,['comedy']
3041,ts55735,"['comedy', 'drama']"
3042,ts82160,"['action', 'family', 'animation', 'comedy']"
3043,tm364769,['drama']
3044,tm1118527,[]
3045,tm411508,"['comedy', 'drama']"
3046,tm319477,"['crime', 'comedy', 'drama', 'history', 'documentation']"
3047,tm433215,"['drama', 'romance']"
3048,tm456983,"['drama', 'action']"
3049,tm320756,['comedy']
3050,tm466084,"['documentation', 'european']"
3051,tm430459,"['fantasy', 'scifi', 'action', 'horror', 'western', 'family']"
3052,tm413266,"['comedy', 'family']"
3053,tm404569,"['comedy', 'drama', 'family']"
3054,tm325610,"['comedy', 'documentation']"
3055,tm321563,['drama']
3056,tm1063790,"['romance', 'comedy']"
3057,tm358239,['comedy']
3058,tm354136,['comedy']
3059,ts54112,['drama']
3060,tm411649,"['comedy', 'drama']"
3061,tm350945,"['drama', 'comedy', 'romance']"
3062,tm244310,['drama']
3063,tm370781,['comedy']
3064,tm376709,['comedy']
3065,tm368284,['comedy']
3066,tm328041,['drama']
3067,tm375836,['comedy']
3068,tm404610,['animation']
3069,tm358370,"['romance', 'comedy', 'drama']"
3070,tm367105,['comedy']
3071,tm289882,"['thriller', 'drama']"
3072,tm370472,"['comedy', 'documentation']"
3073,tm369453,['comedy']
3074,tm426367,['comedy']
3075,tm438005,"['drama', 'romance']"
3076,tm416134,['comedy']
3077,tm448690,['comedy']
3078,ts97584,['documentation']
3079,tm369210,['comedy']
3080,tm371741,"['romance', 'comedy']"
3081,tm478147,"['drama', 'comedy']"
3082,tm840936,"['music', 'documentation']"
3083,tm349134,['comedy']
3084,tm459527,"['comedy', 'drama', 'sport']"
3085,tm440324,['comedy']
3086,tm450512,"['drama', 'family']"
3087,tm403197,['drama']
3088,tm429383,['comedy']
3089,tm458074,['comedy']
3090,tm440208,['drama']
3091,tm336084,"['thriller', 'crime', 'drama']"
3092,tm450769,['drama']
3093,tm362737,['drama']
3094,tm480647,"['drama', 'documentation']"
3095,tm479734,"['comedy', 'drama']"
3096,tm478654,['documentation']
3097,tm369079,['comedy']
3098,tm420789,['thriller']
3099,tm368448,"['documentation', 'european']"
3100,tm349140,['comedy']
3101,tm411528,"['comedy', 'european']"
3102,tm348281,"['documentation', 'drama']"
3103,tm423593,"['romance', 'drama']"
3104,tm438105,"['drama', 'european']"
3105,tm471288,"['drama', 'comedy']"
3106,ts80751,['comedy']
3107,tm346867,['comedy']
3108,tm312738,"['romance', 'comedy', 'family']"
3109,tm404828,['comedy']
3110,ts57116,['documentation']
3111,tm242887,"['thriller', 'action', 'crime']"
3112,tm494577,['drama']
3113,tm444799,"['romance', 'comedy', 'crime']"
3114,tm479933,['drama']
3115,ts80993,['scifi']
3116,tm371188,"['romance', 'comedy', 'drama']"
3117,tm367613,"['romance', 'sport', 'comedy']"
3118,tm369452,['comedy']
3119,ts81828,['animation']
3120,tm430281,"['drama', 'family']"
3121,tm445852,"['drama', 'romance', 'comedy', 'family']"
3122,tm512751,['drama']
3123,tm447915,['comedy']
3124,tm368697,"['romance', 'comedy']"
3125,tm452767,"['drama', 'romance', 'comedy']"
3126,ts236619,[]
3127,ts85660,['comedy']
3128,ts119730,['animation']
3129,ts268283,[]
3130,ts104093,"['animation', 'family']"
3131,ts86360,['family']
3132,tm368006,['comedy']
3133,ts58061,"['drama', 'romance']"
3134,tm834886,"['drama', 'comedy']"
3135,tm309251,"['scifi', 'family', 'drama']"
3136,ts80671,['documentation']
3137,tm320949,['comedy']
3138,tm438423,['drama']
3139,tm325650,"['comedy', 'drama']"
3140,tm428877,['comedy']
3141,tm478967,"['drama', 'thriller']"
3142,tm364525,['animation']
3143,tm1073433,[]
3144,tm369456,['comedy']
3145,tm447514,['comedy']
3146,tm476959,"['romance', 'comedy']"
3147,ts84372,['comedy']
3148,tm422510,['drama']
3149,tm362878,"['romance', 'drama']"
3150,tm449262,"['thriller', 'drama', 'romance']"
3151,tm407881,"['comedy', 'european']"
3152,tm1073233,[]
3153,tm426994,"['comedy', 'drama', 'crime']"
3154,tm421161,['comedy']
3155,tm246330,"['thriller', 'action', 'romance']"
3156,tm858471,"['romance', 'drama']"
3157,tm465864,"['action', 'comedy']"
3158,tm493814,"['drama', 'fantasy', 'scifi', 'action']"
3159,tm491499,['drama']
3160,tm481189,['drama']
3161,tm433087,['drama']
3162,ts84341,['drama']
3163,tm332572,['thriller']
3164,tm421125,"['comedy', 'family', 'action', 'drama']"
3165,ts250172,['documentation']
3166,ts231159,"['music', 'animation', 'family']"
3167,tm332500,"['comedy', 'romance']"
3168,tm436704,"['animation', 'family']"
3169,tm441915,"['animation', 'fantasy']"
3170,tm460198,"['crime', 'drama']"
3171,tm327926,['documentation']
3172,tm458186,['drama']
3173,tm478701,"['drama', 'music', 'romance']"
3174,ts78444,['animation']
3175,tm426260,"['drama', 'comedy', 'romance']"
3176,tm1146751,['drama']
3177,tm463592,['documentation']
3178,ts86497,"['drama', 'comedy']"
3179,tm441050,"['comedy', 'crime', 'action']"
3180,ts216679,"['drama', 'romance']"
3181,ts87466,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']"
3182,ts82915,"['drama', 'comedy']"
3183,ts81007,"['comedy', 'drama']"
3184,ts88361,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']"
3185,ts76645,"['comedy', 'drama', 'fantasy', 'scifi', 'action']"
3186,ts57327,"['scifi', 'action', 'drama', 'fantasy', 'horror']"
3187,tm681578,"['thriller', 'drama', 'horror']"
3188,tm366227,"['drama', 'thriller', 'comedy', 'crime']"
3189,ts87453,['comedy']
3190,ts88613,"['documentation', 'sport']"
3191,tm832345,"['romance', 'drama', 'european']"
3192,ts89259,"['drama', 'sport']"
3193,ts89339,['reality']
3194,ts82914,"['drama', 'crime', 'comedy']"
3195,ts90234,['comedy']
3196,ts81120,"['documentation', 'history', 'sport']"
3197,ts224901,"['crime', 'thriller', 'drama']"
3198,ts84146,"['drama', 'comedy', 'romance']"
3199,ts221904,"['drama', 'crime']"
3200,ts82361,"['scifi', 'action', 'drama', 'fantasy', 'animation']"
3201,ts254656,"['action', 'family', 'scifi', 'animation']"
3202,ts89840,"['drama', 'romance']"
3203,ts235655,"['action', 'drama', 'romance', 'thriller', 'crime']"
3204,ts87953,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']"
3205,tm414584,"['thriller', 'western', 'action']"
3206,ts223986,['reality']
3207,tm427335,"['scifi', 'thriller', 'drama']"
3208,tm417392,"['drama', 'history', 'romance', 'war']"
3209,ts252505,"['thriller', 'horror', 'family', 'drama', 'fantasy']"
3210,tm369594,"['thriller', 'fantasy', 'drama']"
3211,ts87248,"['comedy', 'drama', 'crime', 'horror', 'action']"
3212,ts103702,"['crime', 'drama', 'thriller']"
3213,tm368699,"['drama', 'thriller', 'crime', 'horror']"
3214,ts80962,"['comedy', 'animation']"
3215,tm863808,['documentation']
3216,tm244149,"['drama', 'crime', 'history', 'thriller']"
3217,tm827638,"['horror', 'scifi', 'thriller', 'drama']"
3218,tm849022,['drama']
3219,ts225651,"['drama', 'comedy', 'romance']"
3220,ts221016,['drama']
3221,tm431321,"['action', 'drama', 'crime', 'thriller']"
3222,ts304505,"['reality', 'romance']"
3223,tm403709,"['drama', 'romance', 'comedy']"
3224,tm840196,"['drama', 'history', 'thriller']"
3225,ts287836,"['scifi', 'drama', 'thriller']"
3226,ts284800,"['drama', 'thriller', 'crime']"
3227,ts235758,"['drama', 'comedy']"
3228,ts224303,"['scifi', 'comedy', 'fantasy', 'animation', 'action']"
3229,tm827648,"['thriller', 'drama', 'crime', 'action']"
3230,tm849004,"['comedy', 'music']"
3231,ts242210,"['scifi', 'drama', 'fantasy', 'thriller']"
3232,ts252758,['reality']
3233,tm453862,"['thriller', 'scifi', 'drama', 'crime', 'horror']"
3234,ts237107,"['drama', 'romance']"
3235,tm448792,"['thriller', 'crime', 'scifi']"
3236,ts219660,"['action', 'drama', 'scifi', 'thriller', 'fantasy']"
3237,ts95997,"['scifi', 'drama']"
3238,tm943790,"['romance', 'drama', 'war']"
3239,ts55762,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']"
3240,tm847085,"['drama', 'documentation']"
3241,ts89564,"['scifi', 'action', 'drama', 'horror', 'thriller']"
3242,tm502532,['documentation']
3243,ts84633,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']"
3244,ts88379,"['action', 'drama', 'fantasy', 'horror', 'thriller']"
3245,tm821789,"['comedy', 'drama']"
3246,tm417553,"['action', 'thriller', 'comedy']"
3247,tm834851,"['comedy', 'crime', 'drama', 'thriller']"
3248,tm845489,"['drama', 'thriller', 'horror']"
3249,ts57213,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']"
3250,ts82913,"['drama', 'history', 'crime']"
3251,ts241248,"['animation', 'comedy', 'family']"
3252,ts80709,"['scifi', 'thriller', 'drama']"
3253,ts222439,['drama']
3254,ts83082,"['drama', 'comedy', 'scifi']"
3255,tm824398,"['horror', 'scifi', 'thriller', 'european']"
3256,ts218569,"['history', 'documentation', 'family']"
3257,ts113842,"['thriller', 'crime', 'drama']"
3258,ts223210,"['crime', 'documentation']"
3259,tm818266,"['drama', 'war', 'history', 'documentation', 'european']"
3260,tm460948,"['romance', 'comedy']"
3261,tm911973,"['crime', 'drama', 'action']"
3262,tm362198,"['horror', 'thriller']"
3263,ts105825,"['thriller', 'crime', 'drama', 'scifi']"
3264,tm244207,"['thriller', 'action', 'crime', 'drama']"
3265,tm372066,"['thriller', 'drama', 'scifi']"
3266,tm832916,"['drama', 'scifi', 'thriller', 'fantasy']"
3267,tm239927,"['thriller', 'crime', 'drama', 'war', 'romance']"
3268,ts90448,"['western', 'crime', 'thriller', 'drama']"
3269,ts246072,"['action', 'drama', 'history']"
3270,tm428856,"['scifi', 'thriller', 'horror', 'drama']"
3271,ts219101,"['thriller', 'drama', 'horror']"
3272,ts221200,"['drama', 'scifi', 'thriller', 'horror']"
3273,ts83555,"['scifi', 'drama', 'romance']"
3274,tm849003,"['fantasy', 'action', 'thriller']"
3275,ts88577,"['drama', 'history']"
3276,ts223548,['scifi']
3277,tm916405,"['drama', 'action', 'history', 'war']"
3278,ts84661,"['scifi', 'action', 'drama', 'fantasy']"
3279,tm496322,"['thriller', 'crime', 'drama', 'action']"
3280,ts105047,"['scifi', 'thriller', 'drama']"
3281,ts241486,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']"
3282,ts107724,"['drama', 'thriller']"
3283,tm499045,"['action', 'scifi']"
3284,ts87364,"['crime', 'history', 'documentation']"
3285,tm444017,"['crime', 'drama', 'thriller']"
3286,ts103133,"['comedy', 'drama', 'fantasy', 'scifi']"
3287,ts227305,"['crime', 'documentation']"
3288,tm820190,"['thriller', 'horror', 'action', 'drama']"
3289,ts225522,['drama']
3290,tm943774,"['fantasy', 'thriller', 'drama', 'horror']"
3291,tm470240,"['comedy', 'romance', 'drama']"
3292,tm426428,"['drama', 'romance']"
3293,tm458585,"['comedy', 'drama']"
3294,ts89210,"['scifi', 'action', 'drama', 'fantasy']"
3295,ts104401,"['action', 'drama', 'fantasy', 'thriller', 'scifi']"
3296,ts83657,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']"
3297,tm319470,"['thriller', 'drama', 'history', 'european']"
3298,tm927718,"['comedy', 'action']"
3299,tm919961,['drama']
3300,ts222988,"['reality', 'documentation', 'romance']"
3301,tm1121246,"['scifi', 'thriller', 'action', 'crime', 'drama']"
3302,tm925486,"['fantasy', 'action', 'scifi', 'thriller', 'comedy']"
3303,tm456436,"['comedy', 'reality']"
3304,ts90729,"['scifi', 'drama', 'romance']"
3305,tm432765,"['western', 'thriller', 'horror']"
3306,ts224859,"['crime', 'documentation']"
3307,tm417416,"['romance', 'drama']"
3308,ts223530,['scifi']
3309,ts103329,"['scifi', 'animation', 'action', 'thriller', 'crime', 'drama']"
3310,tm441231,"['comedy', 'action', 'crime', 'romance']"
3311,tm927037,"['action', 'drama', 'family', 'fantasy', 'thriller']"
3312,tm443615,"['thriller', 'romance', 'drama']"
3313,ts84663,"['comedy', 'drama']"
3314,ts86165,"['scifi', 'thriller', 'drama']"
