index,id,year
3905,tm898699,2020
3906,tm840224,2019
3907,ts87320,2019
3908,tm453098,2019
3909,ts269501,2020
3910,tm848443,2020
3911,tm898773,2020
3912,ts90356,2019
3913,ts103213,2020
3914,ts223948,2020
3915,tm883441,2020
3916,tm813929,2019
3917,ts238242,2020
3918,tm857921,2020
3919,tm465408,2019
3920,ts220983,2019
3921,ts187070,2019
3922,ts256853,2019
3923,ts251621,2020
3924,tm452573,2019
3925,ts89347,2019
3926,tm822596,2020
3927,ts250920,2020
3928,ts105192,2019
3929,tm319139,2019
3930,tm495609,2019
3931,ts85451,2019
3932,ts89583,2019
3933,ts104168,2019
3934,ts87488,2019
3935,tm470597,2019
3936,tm502151,2019
3937,ts245653,2019
3938,tm933447,2020
3939,ts254045,2020
3940,tm456074,2020
3941,tm461159,2019
3942,tm875736,2020
3943,tm816593,2019
3944,tm454861,2019
3945,tm850862,2019
3946,tm860965,2020
3947,ts252166,2020
3948,tm919106,2020
3949,ts233530,2020
3950,ts87473,2019
3951,tm467848,2019
3952,ts223659,2020
3953,tm845532,2020
3954,ts225539,2020
3955,ts190452,2020
3956,tm836674,2020
3957,ts222438,2020
3958,ts90902,2019
3959,tm912400,2020
3960,ts251119,2020
3961,ts88821,2019
3962,ts91034,2019
3963,tm816038,2019
3964,tm943718,2020
3965,ts101060,2019
3966,tm423624,2019
3967,ts88133,2019
3968,ts317497,2019
3969,tm518467,2020
3970,ts216513,2020
3971,tm826368,2019
3972,tm454096,2019
3973,tm987599,2020
3974,ts87361,2019
3975,ts104507,2019
3976,tm831873,2020
3977,tm856424,2020
3978,tm884581,2020
3979,ts231260,2019
3980,ts218176,2020
3981,ts217719,2019
3982,tm885669,2020
3983,tm843276,2019
3984,tm941531,2020
3985,ts221851,2019
3986,tm873159,2020
3987,tm430106,2019
3988,ts254737,2020
3989,ts224794,2020
3990,ts88552,2019
3991,ts91087,2019
3992,tm836638,2019
3993,ts255418,2020
3994,ts88352,2019
3995,tm452440,2019
3996,ts83810,2019
3997,ts252318,2020
3998,tm949267,2020
3999,tm820116,2019
4000,ts314647,2020
4001,tm458363,2019
4002,ts236332,2020
4003,ts89331,2019
4004,ts254767,2020
4005,tm856545,2020
4006,ts219422,2019
4007,tm886214,2020
4008,ts237071,2020
4009,tm425944,2019
4010,ts84639,2019
4011,tm888080,2020
4012,ts191285,2019
4013,tm925490,2020
4014,tm450095,2019
4015,tm452867,2019
4016,ts87372,2019
4017,tm450698,2019
4018,tm895839,2020
4019,tm454156,2019
4020,tm897418,2020
4021,tm857397,2020
4022,tm960414,2020
4023,tm475430,2019
4024,tm897771,2020
4025,tm351938,2019
4026,tm460360,2019
4027,ts90789,2019
4028,ts256606,2020
4029,ts222609,2019
4030,ts59542,2020
4031,tm494531,2019
4032,ts107963,2019
4033,tm1127695,2019
4034,ts235979,2020
4035,tm818786,2020
4036,tm674135,2019
4037,ts227412,2020
4038,ts87698,2019
4039,ts87680,2019
4040,tm817087,2019
4041,ts251378,2020
4042,ts90980,2019
4043,ts225513,2020
4044,tm484989,2019
4045,tm455197,2019
4046,ts88937,2019
4047,tm431349,2019
4048,tm886086,2020
4049,tm889679,2020
4050,ts85510,2019
4051,ts101042,2019
4052,ts252977,2019
4053,ts223690,2019
4054,tm835869,2019
4055,tm450673,2019
4056,ts218367,2019
4057,ts90508,2019
4058,ts256784,2020
4059,ts253549,2020
4060,tm455410,2019
4061,ts108593,2019
4062,ts222803,2019
4063,tm470378,2019
4064,ts236182,2020
4065,tm472766,2019
4066,tm857399,2020
4067,ts226403,2020
4068,tm428506,2019
4069,tm464435,2019
4070,ts218890,2020
4071,ts89361,2020
4072,tm832903,2020
4073,tm910612,2020
4074,tm885845,2020
4075,ts252141,2020
4076,tm468724,2019
4077,tm925218,2020
4078,tm1147120,2020
4079,tm973704,2020
4080,tm485801,2019
4081,tm954606,2020
4082,tm469025,2019
4083,ts223242,2020
4084,tm458418,2019
4085,ts251618,2020
4086,tm458326,2019
4087,tm948916,2020
4088,ts251061,2020
4089,ts224891,2020
4090,tm917822,2020
4091,tm464888,2020
4092,tm846941,2020
4093,tm848663,2020
4094,tm854876,2020
4095,tm882887,2020
4096,tm473601,2019
4097,tm821164,2019
4098,ts250871,2020
4099,tm840723,2019
4100,ts243256,2020
4101,ts224796,2020
4102,tm857051,2020
4103,tm458328,2019
4104,tm931330,2020
4105,ts105608,2020
4106,tm1005077,2020
4107,ts222980,2019
4108,tm944631,2020
4109,ts89315,2019
4110,ts269157,2020
4111,tm889200,2020
4112,tm823302,2019
4113,tm847623,2020
4114,tm832843,2019
4115,tm375446,2020
4116,tm822832,2020
4117,ts103935,2019
4118,tm849407,2020
4119,ts223084,2019
4120,tm898759,2020
4121,tm889390,2020
4122,tm889018,2020
4123,ts224198,2020
4124,tm946604,2020
4125,ts100354,2019
4126,ts254817,2020
4127,tm450375,2019
4128,tm954303,2020
4129,tm452962,2019
4130,tm493511,2019
4131,tm885470,2019
4132,tm881891,2020
4133,tm460815,2019
4134,tm883113,2020
4135,tm880059,2020
4136,tm998899,2020
4137,ts253288,2020
4138,tm474862,2019
4139,tm372035,2019
4140,tm449590,2019
4141,tm849251,2020
4142,ts89340,2019
4143,tm975765,2020
4144,tm827640,2019
4145,tm850454,2020
4146,ts270439,2020
4147,tm947555,2020
4148,tm835305,2019
4149,tm843944,2019
4150,ts217356,2020
4151,tm460259,2019
4152,ts256898,2020
4153,tm879609,2019
4154,ts88336,2019
4155,tm426630,2019
4156,tm932595,2020
4157,tm451584,2019
4158,ts254537,2020
4159,ts268758,2020
4160,tm918962,2020
4161,tm1081074,2019
4162,ts86365,2019
4163,tm466832,2019
4164,ts218504,2019
4165,tm464527,2019
4166,tm945825,2020
4167,tm927926,2020
4168,ts225379,2020
4169,tm474548,2019
4170,tm819107,2019
4171,ts89330,2019
4172,tm827168,2019
4173,tm838869,2019
4174,ts91125,2019
4175,tm812781,2019
4176,tm884616,2020
4177,tm945168,2020
4178,tm933639,2020
4179,tm847805,2020
4180,tm938227,2020
4181,tm910999,2020
4182,tm980097,2020
4183,tm475501,2019
4184,tm845552,2020
4185,tm948607,2020
4186,ts218776,2019
4187,tm818588,2019
4188,ts250803,2020
4189,ts79695,2019
4190,tm852060,2019
4191,tm469432,2020
4192,tm842829,2019
4193,tm898180,2020
4194,tm461827,2019
4195,tm814734,2019
4196,tm450832,2019
4197,tm849131,2020
4198,tm925858,2020
4199,tm932201,2019
4200,ts90640,2019
4201,tm428702,2019
4202,tm475162,2019
4203,tm853910,2020
4204,tm822099,2019
4205,ts262037,2020
4206,ts270742,2020
4207,tm818154,2019
4208,tm450462,2019
4209,tm474695,2019
4210,tm447755,2019
4211,tm912415,2020
4212,tm465984,2019
4213,tm429172,2019
4214,tm825102,2019
4215,ts237304,2020
4216,ts243189,2020
4217,tm821662,2019
4218,tm819497,2020
4219,tm465427,2019
4220,tm452929,2019
4221,tm937265,2020
4222,tm421560,2019
4223,tm973536,2020
4224,tm854682,2020
4225,tm466255,2019
4226,ts86940,2019
4227,tm462551,2019
4228,ts214462,2020
4229,tm833382,2019
4230,tm863879,2020
4231,tm912327,2020
4232,ts251272,2020
4233,ts269073,2020
4234,tm473813,2019
4235,tm840761,2020
4236,tm878995,2020
4237,tm982100,2020
4238,tm483602,2020
4239,tm931436,2020
4240,tm838705,2019
4241,tm901947,2020
4242,tm975398,2020
4243,tm470252,2019
4244,tm463038,2019
4245,tm462778,2019
4246,ts214192,2019
4247,ts104483,2019
4248,ts250872,2020
4249,tm830795,2019
4250,tm849323,2020
4251,tm919920,2020
4252,tm455981,2019
4253,tm462611,2019
4254,tm453727,2019
4255,tm814894,2019
4256,tm816992,2020
4257,tm477006,2020
4258,tm839761,2019
4259,ts269740,2020
4260,tm908529,2020
4261,ts87489,2019
4262,ts216698,2019
4263,tm944331,2020
4264,tm940566,2020
4265,tm979689,2020
4266,ts217389,2020
4267,tm851912,2020
4268,tm926528,2020
4269,tm838765,2019
4270,tm890591,2020
4271,ts223982,2020
4272,tm844497,2019
4273,tm856945,2020
4274,tm977952,2020
4275,tm857805,2020
4276,tm892081,2020
4277,tm912190,2019
4278,tm678851,2019
4279,tm919903,2020
4280,tm474061,2019
4281,tm675171,2019
4282,tm467116,2019
4283,tm494847,2019
4284,ts103918,2019
4285,tm373471,2019
4286,ts214463,2019
4287,tm511991,2019
4288,ts91741,2019
4289,ts223308,2019
4290,ts218000,2019
4291,tm946360,2020
4292,tm938466,2020
4293,tm850730,2020
4294,tm842817,2019
4295,ts218307,2019
4296,ts222942,2019
4297,tm884531,2020
4298,tm871330,2020
4299,ts223110,2019
4300,tm957567,2020
4301,ts226410,2020
4302,tm841410,2019
4303,ts222599,2019
4304,tm431810,2019
4305,ts112733,2019
4306,ts224906,2020
4307,tm946801,2020
4308,ts104516,2019
4309,tm918373,2020
4310,ts105601,2019
4311,tm869373,2019
4312,ts214861,2019
4313,tm957903,2020
4314,tm946927,2020
4315,tm945435,2020
4316,ts228502,2020
4317,tm466954,2019
4318,tm850176,2020
4319,tm845020,2019
4320,tm843345,2019
4321,ts217045,2019
4322,tm889647,2020
4323,tm847008,2020
4324,tm1172010,2020
4325,ts112667,2020
4326,tm845850,2019
4327,ts251929,2020
4328,tm946718,2020
4329,tm844208,2019
4330,ts221041,2019
4331,ts217050,2019
4332,tm462660,2019
4333,ts101503,2019
4334,tm977478,2020
4335,tm910040,2020
4336,tm452574,2019
4337,tm483511,2020
4338,tm469966,2020
4339,tm420181,2020
4340,tm676905,2019
4341,ts262228,2020
4342,ts90063,2019
4343,tm828326,2019
4344,ts89182,2019
4345,tm965408,2020
4346,ts252015,2020
4347,tm455161,2019
4348,tm919082,2020
4349,tm452996,2019
4350,tm866782,2020
4351,tm935388,2020
4352,tm1096875,2020
4353,tm826875,2019
4354,tm882875,2020
4355,ts251072,2020
4356,tm897794,2019
4357,tm828570,2019
4358,tm825952,2019
4359,ts88608,2019
4360,tm462277,2019
4361,tm943771,2020
4362,tm838007,2019
4363,tm817284,2019
4364,tm887052,2020
4365,tm834608,2019
4366,tm918960,2020
4367,tm977782,2020
4368,tm459329,2019
4369,tm933826,2020
4370,tm849599,2020
4371,tm838022,2019
4372,tm863514,2019
4373,tm981475,2020
4374,ts237556,2020
4375,tm461726,2019
4376,tm845616,2019
4377,tm872732,2019
4378,tm854454,2020
4379,tm810423,2019
4380,ts89696,2019
4381,tm957792,2020
4382,tm849102,2020
4383,tm946277,2020
4384,ts266966,2019
4385,tm925186,2020
4386,tm514257,2019
4387,tm1013697,2020
4388,ts89363,2019
4389,tm863992,2020
4390,tm882700,2020
4391,ts251616,2020
4392,tm841239,2019
4393,tm851862,2020
4394,tm837648,2019
4395,ts253722,2020
4396,tm976632,2020
4397,ts221151,2019
4398,tm843958,2019
4399,tm431769,2019
4400,tm366245,2019
4401,ts241460,2020
4402,tm1079495,2019
4403,ts269844,2020
4404,tm822210,2019
4405,ts256297,2020
4406,ts236197,2020
4407,tm472195,2019
4408,tm971431,2020
4409,tm466426,2019
4410,tm943808,2020
4411,tm451852,2019
4412,tm844978,2019
4413,tm877746,2020
4414,ts88166,2019
4415,tm918043,2020
4416,tm835512,2019
4417,ts256134,2020
4418,tm918258,2020
4419,ts89895,2019
4420,tm972010,2020
4421,tm426634,2019
4422,tm442199,2019
4423,tm908777,2020
4424,ts225647,2020
4425,ts105589,2020
4426,tm852728,2020
4427,ts103574,2019
4428,ts269283,2020
4429,tm847678,2020
4430,tm835414,2019
4431,tm859143,2020
4432,tm918026,2020
4433,tm812593,2019
4434,tm825210,2019
4435,tm810642,2019
4436,tm845370,2019
4437,tm457296,2019
4438,tm822271,2020
4439,ts236769,2020
4440,tm810836,2019
4441,tm473647,2019
4442,tm452900,2019
4443,tm840216,2019
4444,tm857873,2020
4445,tm492043,2019
4446,tm854749,2020
4447,tm923612,2020
4448,tm456894,2019
4449,ts92405,2020
4450,tm465513,2020
4451,tm973335,2019
4452,ts223062,2019
4453,ts222625,2019
4454,tm234980,2020
4455,tm980358,2020
4456,tm468200,2019
4457,tm837690,2020
4458,tm885364,2019
4459,tm845588,2019
4460,tm828318,2019
4461,ts238316,2020
4462,tm893874,2020
4463,ts189314,2019
4464,tm929600,2020
4465,tm845594,2019
4466,ts266898,2020
4467,tm464212,2019
4468,tm832463,2019
4469,tm938333,2020
4470,tm842976,2019
4471,tm824324,2019
4472,tm463814,2019
4473,tm907872,2020
4474,tm845117,2019
4475,tm834121,2019
4476,ts233367,2020
4477,tm456271,2019
4478,tm850382,2019
4479,tm938048,2020
4480,tm824560,2020
4481,ts236653,2020
4482,tm863611,2020
4483,tm813936,2019
4484,tm832844,2019
4485,tm1149814,2019
4486,tm982569,2020
4487,tm468651,2019
4488,tm881575,2020
4489,tm907704,2020
4490,tm494190,2019
4491,tm462037,2019
4492,ts269085,2020
4493,tm946795,2020
4494,ts257243,2020
4495,tm474647,2019
4496,ts88146,2019
4497,tm822502,2019
4498,ts222687,2019
4499,ts223454,2019
4500,tm484173,2020
4501,tm918894,2020
4502,tm842869,2019
4503,tm474721,2019
4504,tm847212,2019
4505,tm931701,2019
4506,tm1020701,2020
4507,tm457410,2019
4508,tm917999,2020
4509,tm461532,2019
4510,tm862830,2020
4511,ts221891,2019
4512,ts298837,2020
4513,tm836501,2019
4514,tm851860,2020
4515,tm474263,2019
4516,tm949905,2020
4517,ts90466,2019
4518,tm920320,2020
4519,tm476922,2019
4520,tm467955,2019
4521,tm976168,2020
4522,ts89336,2019
4523,ts89656,2019
4524,tm845942,2019
4525,ts314529,2020
4526,tm950808,2020
4527,tm507191,2019
4528,tm958984,2020
4529,tm474496,2020
4530,tm466850,2019
4531,ts213611,2019
4532,tm115973,2019
4533,tm1015303,2020
4534,ts214579,2019
4535,tm823459,2019
4536,ts252695,2020
4537,tm849871,2020
4538,tm817542,2019
4539,tm983091,2020
4540,tm896246,2020
4541,tm845607,2019
4542,tm881984,2020
4543,ts217553,2019
4544,tm917846,2019
4545,tm921416,2020
4546,tm881973,2020
4547,tm452237,2019
4548,tm851499,2020
4549,tm813938,2019
4550,tm818499,2019
4551,tm853485,2020
4552,tm898285,2020
4553,tm853113,2020
4554,tm830994,2019
4555,tm819016,2019
4556,tm1080109,2020
4557,tm920599,2020
4558,tm848261,2019
4559,tm908128,2020
4560,tm813634,2019
4561,tm941493,2020
4562,tm477403,2019
4563,tm854786,2020
4564,tm468824,2019
4565,tm825934,2019
4566,tm843143,2020
4567,ts90643,2019
4568,tm813423,2019
4569,ts230973,2019
4570,tm927033,2020
4571,tm830833,2019
4572,tm887376,2020
4573,tm859424,2019
4574,tm677746,2019
4575,tm810873,2019
4576,tm475638,2019
4577,tm437379,2019
4578,tm981956,2020
4579,ts229700,2019
4580,tm902363,2020
4581,tm839479,2020
4582,tm405637,2019
4583,tm982018,2020
4584,ts223098,2019
4585,ts233732,2020
4586,tm885948,2020
4587,tm475815,2019
4588,tm435836,2019
4589,tm812783,2019
4590,ts89679,2019
4591,tm1028083,2019
4592,tm824566,2019
4593,tm813075,2019
4594,tm837843,2019
4595,tm893510,2019
4596,tm996316,2020
4597,tm847630,2019
4598,tm852775,2020
4599,tm430120,2019
4600,tm977772,2020
4601,tm981770,2020
4602,tm1004219,2020
4603,tm866495,2020
4604,tm439365,2019
4605,tm683841,2019
4606,tm922407,2020
4607,tm822272,2019
4608,tm467735,2019
4609,tm832684,2019
4610,tm984018,2020
4611,ts224261,2020
4612,tm373655,2019
4613,tm452578,2019
4614,tm840208,2019
4615,tm886360,2020
4616,ts225708,2020
4617,tm819841,2019
4618,ts215166,2019
4619,tm832289,2019
4620,tm1026231,2020
4621,tm464509,2019
4622,tm938186,2020
4623,tm912399,2020
4624,tm824858,2019
4625,tm835958,2019
4626,tm1047951,2020
4627,tm947446,2020
4628,tm953122,2020
4629,ts251783,2020
4630,tm984935,2020
4631,tm1026240,2020
4632,tm454464,2019
4633,tm373452,2020
4634,tm843222,2019
4635,ts45322,2019
4636,ts222512,2019
4637,tm929614,2020
4638,ts223121,2019
4639,tm854261,2020
4640,tm937044,2020
4641,tm435327,2019
4642,ts78324,2019
4643,tm834715,2019
4644,tm1036794,2020
4645,ts223115,2019
4646,tm814652,2019
4647,tm835445,2019
4648,tm461427,2019
4649,tm815438,2019
4650,tm468811,2019
4651,tm883070,2020
4652,tm929630,2020
4653,tm810357,2019
4654,tm1005937,2020
4655,tm831934,2019
4656,tm830151,2020
4657,ts222802,2019
4658,tm899554,2019
4659,tm860204,2019
4660,ts237487,2020
4661,tm975616,2020
4662,tm840242,2019
4663,ts87599,2019
4664,tm976797,2020
4665,tm1114639,2020
4666,tm838954,2019
4667,ts268648,2020
4668,tm844236,2019
4669,ts90696,2019
4670,ts90568,2019
4671,tm938434,2020
4672,tm466854,2019
4673,tm894858,2019
4674,tm472999,2019
4675,tm1073424,2019
4676,tm469510,2019
4677,tm924556,2020
4678,ts268997,2020
4679,ts221472,2020
4680,tm831196,2019
4681,tm918959,2020
4682,tm831125,2019
4683,tm674494,2019
4684,tm474618,2019
4685,tm675214,2019
4686,tm453994,2019
4687,tm677904,2019
4688,tm890479,2020
4689,tm476708,2019
4690,ts235689,2020
4691,tm935941,2020
4692,tm936519,2020
4693,tm834653,2019
4694,tm472961,2019
4695,tm818239,2019
4696,tm852207,2020
4697,tm820338,2019
4698,tm675154,2019
4699,tm945831,2020
4700,tm679270,2019
4701,tm540277,2020
4702,tm844201,2019
4703,tm488551,2019
4704,tm882222,2019
4705,tm840152,2019
4706,tm1113921,2019
4707,tm475254,2019
4708,tm1030742,2020
4709,tm1031016,2019
4710,tm878495,2020
4711,tm478962,2019
4712,tm1068745,2020
4713,tm916008,2020
4714,tm476593,2019
4715,ts222901,2019
4716,tm814953,2019
4717,tm836077,2019
4718,tm855232,2019
4719,tm935993,2020
4720,tm848444,2020
4721,tm882606,2019
4722,tm942492,2020
4723,tm976519,2020
4724,tm483103,2019
4725,tm888850,2020
4726,tm826677,2019
4727,tm833361,2019
4728,tm483190,2019
4729,tm1088545,2020
4730,tm833555,2019
4731,ts213071,2019
4732,tm435295,2019
4733,tm980439,2020
4734,tm678035,2019
4735,tm846630,2020
4736,tm885938,2020
4737,tm824855,2019
4738,tm983849,2020
4739,tm894241,2020
4740,tm464284,2019
4741,tm922943,2020
4742,tm878492,2020
4743,tm944561,2020
4744,tm977184,2020
4745,tm873655,2019
4746,tm867288,2019
4747,tm925702,2020
4748,tm811954,2019
4749,tm837042,2019
4750,tm1000551,2020
4751,tm981675,2020
4752,tm896976,2020
4753,tm460199,2019
4754,tm498444,2019
4755,tm816983,2019
4756,tm823848,2019
4757,tm822167,2019
4758,tm918704,2019
4759,tm837802,2019
4760,tm1080554,2020
4761,tm989205,2019
4762,tm853091,2019
4763,ts258169,2020
4764,tm919210,2020
4765,tm1028068,2020
4766,ts223078,2019
4767,tm849565,2020
4768,tm1000166,2020
4769,ts234501,2020
4770,tm944307,2020
4771,tm510525,2019
4772,ts235916,2020
4773,ts269280,2020
4774,tm472231,2019
4775,tm460149,2019
4776,ts222838,2019
4777,tm873357,2020
4778,ts255823,2020
4779,ts241246,2020
4780,tm856372,2020
4781,tm493556,2019
4782,tm971819,2020
4783,ts215869,2019
4784,ts234505,2020
4785,tm530822,2019
4786,ts215862,2019
4787,tm1073298,2019
4788,tm816432,2019
4789,tm461907,2019
4790,tm463217,2019
4791,ts89531,2019
4792,ts236850,2020
4793,ts251607,2020
4794,tm454431,2019
4795,tm446480,2019
4796,tm869307,2019
4797,tm979073,2020
4798,tm1041549,2020
4799,tm879556,2020
4800,ts90648,2019
4801,tm454338,2019
4802,tm470687,2019
4803,tm474405,2019
4804,tm471802,2019
4805,tm873354,2020
4806,tm902993,2020
4807,ts89740,2019
4808,tm836449,2019
4809,tm462809,2019
4810,tm455715,2019
4811,tm843408,2019
4812,tm476496,2019
4813,tm815509,2019
4814,tm898322,2020
4815,ts304136,2020
4816,tm901961,2020
4817,tm940835,2019
4818,tm846354,2020
4819,tm823350,2019
4820,tm915354,2020
4821,tm451502,2019
4822,tm450129,2019
4823,tm921230,2020
4824,ts222362,2019
4825,tm826983,2019
4826,tm451269,2019
4827,tm840236,2020
4828,tm460411,2019
4829,ts224956,2020
4830,ts283159,2020
4831,ts264270,2022
4832,ts217231,2022
4833,ts90093,2022
4834,ts342732,2022
4835,ts108385,2022
4836,tm1082564,2022
4837,tm1043537,2022
4838,tm674063,2021
4839,ts225061,2022
4840,tm1166024,2022
4841,tm1075698,2022
4842,ts344184,2022
4843,tm1120543,2022
4844,tm1185367,2022
4845,ts256310,2021
4846,ts270910,2022
4847,ts222333,2021
4848,tm1083293,2022
4849,tm979026,2021
4850,ts301625,2022
4851,ts311987,2022
4852,ts215951,2021
4853,tm856378,2021
4854,ts307973,2022
4855,ts240453,2022
4856,ts333834,2022
4857,tm852172,2022
4858,ts294338,2022
4859,ts256072,2022
4860,ts256710,2022
4861,tm413169,2021
4862,ts343599,2022
4863,ts220305,2021
4864,tm1185374,2022
4865,tm1064065,2022
4866,ts343432,2022
4867,tm1137051,2022
4868,tm1080083,2021
4869,tm1191224,2022
4870,ts331448,2022
4871,tm370144,2021
4872,tm404856,2021
4873,ts281927,2021
4874,ts223537,2021
4875,ts340376,2022
4876,ts346959,2022
4877,ts87242,2021
4878,ts296046,2021
4879,tm937814,2021
4880,ts328625,2022
4881,tm825714,2021
4882,tm1196288,2022
4883,tm1014947,2022
4884,ts227473,2021
4885,tm1185421,2022
4886,ts321918,2022
4887,ts225855,2022
4888,ts257504,2022
4889,tm1142224,2022
4890,tm1185360,2022
4891,tm1165983,2022
4892,ts102086,2021
4893,tm857461,2022
4894,ts330402,2022
4895,tm1120855,2022
4896,ts329699,2022
4897,tm1019177,2021
4898,tm1166288,2022
4899,ts237722,2022
4900,tm1166020,2022
4901,tm1066826,2021
4902,ts85985,2021
4903,tm991529,2021
4904,ts343430,2022
4905,tm1092864,2021
4906,tm986168,2021
4907,tm983784,2021
4908,tm1150385,2022
4909,ts232107,2021
4910,ts237713,2021
4911,tm1033470,2021
4912,ts300391,2021
4913,ts94677,2022
4914,ts251675,2021
4915,ts234817,2022
4916,tm1185687,2022
4917,ts286731,2021
4918,ts314164,2022
4919,ts327074,2022
4920,tm1111987,2022
4921,ts279892,2021
4922,tm946869,2022
4923,tm471968,2021
4924,tm1138477,2022
4925,ts311985,2021
4926,ts250998,2022
4927,ts331681,2022
4928,tm1048362,2021
4929,tm501313,2021
4930,tm1110527,2021
4931,tm983723,2021
4932,ts225645,2021
4933,tm1046026,2021
4934,ts289334,2021
4935,ts296472,2021
4936,tm1022103,2021
4937,tm456513,2021
4938,ts321513,2022
4939,ts311989,2022
4940,ts310057,2021
4941,tm1119272,2021
4942,ts225657,2021
4943,ts229335,2021
4944,tm1038686,2021
4945,ts287976,2021
4946,tm1191019,2022
4947,tm347095,2021
4948,tm855839,2021
4949,ts255037,2021
4950,ts312984,2022
4951,ts95572,2021
4952,tm1048678,2021
4953,ts287352,2021
4954,ts346034,2022
4955,ts346500,2022
4956,tm851128,2022
4957,tm1179973,2022
4958,ts273436,2021
4959,tm1046932,2021
4960,tm861000,2021
4961,ts237972,2021
4962,ts262246,2022
4963,ts330347,2022
4964,ts328541,2022
4965,ts302363,2022
4966,tm859005,2022
4967,tm1002815,2021
4968,ts88578,2021
4969,tm817075,2021
4970,ts308845,2021
4971,tm1087461,2021
4972,tm1188819,2022
4973,tm1092958,2021
4974,tm416779,2021
4975,tm1000619,2022
4976,ts330425,2022
4977,tm1187913,2022
4978,ts282131,2021
4979,tm1141439,2022
4980,tm1185388,2021
4981,ts331680,2022
4982,tm1200703,2022
4983,ts220553,2021
4984,tm1003630,2021
4985,ts328194,2021
4986,tm1046627,2021
4987,ts307649,2021
4988,tm810504,2022
4989,tm1046264,2021
4990,ts296214,2021
4991,tm1201670,2022
4992,tm1185506,2022
4993,ts283080,2021
4994,ts287438,2021
4995,ts219423,2021
4996,tm992844,2021
4997,ts108042,2021
4998,tm1075215,2021
4999,ts271413,2021
5000,ts281062,2021
5001,ts343427,2022
5002,tm1168932,2022
5003,tm1003034,2021
5004,tm813078,2021
5005,tm1110150,2021
5006,tm1000147,2021
5007,ts271867,2021
5008,ts272980,2021
5009,tm1027081,2021
5010,tm974195,2021
5011,tm1021871,2021
5012,ts273229,2022
5013,tm1063652,2021
5014,tm841825,2021
5015,tm993670,2021
5016,ts328605,2022
5017,ts314135,2021
5018,tm1151272,2022
5019,tm1005109,2021
5020,ts287559,2021
5021,tm897466,2021
5022,tm314863,2021
5023,tm841797,2021
5024,tm977704,2021
5025,tm1202960,2022
5026,tm525645,2021
5027,tm1141594,2022
5028,ts330289,2022
5029,ts270405,2021
5030,tm1107225,2022
5031,ts271595,2021
5032,tm993838,2021
5033,ts290643,2021
5034,ts329700,2022
5035,tm1020820,2021
5036,tm1191860,2022
5037,tm999927,2021
5038,tm1198745,2022
5039,ts314594,2021
5040,tm1093099,2021
5041,ts315611,2021
5042,ts297483,2021
5043,tm858869,2021
5044,ts343404,2022
5045,tm833216,2021
5046,tm1159163,2022
5047,tm1096775,2021
5048,ts343251,2022
5049,tm912100,2021
5050,tm458292,2021
5051,tm981945,2021
5052,tm465421,2022
5053,ts1475,2022
5054,tm1108321,2021
5055,ts297846,2021
5056,ts288087,2021
5057,tm992260,2021
5058,ts329885,2022
5059,ts296563,2022
5060,ts306203,2021
5061,ts304053,2021
5062,ts253813,2021
5063,ts284702,2021
5064,tm1079334,2021
5065,tm1131382,2021
5066,tm1108648,2022
5067,tm824160,2021
5068,tm459789,2021
5069,tm919880,2021
5070,ts299865,2021
5071,ts269676,2021
5072,ts104499,2021
5073,ts288744,2022
5074,tm1038344,2021
5075,ts287532,2021
5076,tm863351,2021
5077,tm976166,2021
5078,tm949309,2021
5079,tm1018890,2021
5080,ts319303,2022
5081,tm1064228,2021
5082,ts314742,2021
5083,tm1018427,2021
5084,tm855075,2021
5085,tm1104532,2021
5086,tm1165219,2022
5087,ts272463,2021
5088,ts286317,2021
5089,tm1020851,2021
5090,ts320426,2021
5091,tm1138870,2022
5092,tm1158704,2022
5093,ts296825,2021
5094,tm1044275,2021
5095,ts256311,2021
5096,tm1187638,2022
5097,ts269881,2021
5098,tm1182144,2022
5099,tm1146393,2022
5100,tm1038327,2021
5101,tm1080252,2021
5102,ts287294,2021
5103,tm1173806,2022
5104,tm1198504,2021
5105,tm473502,2021
5106,ts312071,2021
5107,ts271888,2021
5108,ts250092,2021
5109,tm1073510,2021
5110,ts302312,2021
5111,tm1025493,2022
5112,ts287328,2021
5113,ts317422,2021
5114,tm1195032,2022
5115,tm1087160,2021
5116,tm1038363,2021
5117,tm879685,2021
5118,tm1039147,2021
5119,tm1107063,2022
5120,tm1082974,2021
5121,tm1167440,2021
5122,ts260477,2021
5123,ts265991,2021
5124,ts304468,2022
5125,tm922429,2021
5126,ts321614,2021
5127,ts315041,2021
5128,ts291718,2021
5129,tm983658,2021
5130,ts329854,2022
5131,ts300456,2021
5132,ts307925,2021
5133,tm898614,2021
5134,tm1164962,2022
5135,tm858000,2021
5136,tm922706,2021
5137,ts280892,2022
5138,tm1183542,2022
5139,ts273485,2021
5140,ts301915,2021
5141,tm1042481,2021
5142,ts268102,2022
5143,ts282133,2021
5144,ts273100,2021
5145,ts271604,2021
5146,ts313781,2021
5147,ts311791,2021
5148,ts305264,2021
5149,tm1177856,2022
5150,tm673809,2021
5151,tm434625,2021
5152,ts222864,2021
5153,tm999817,2021
5154,tm1045741,2021
5155,ts255486,2021
5156,ts215989,2021
5157,tm1132176,2021
5158,tm1020326,2021
5159,ts299874,2021
5160,ts257345,2022
5161,tm1038369,2021
5162,ts241854,2021
5163,tm1141923,2022
